id;companyId;containerId;createdAt;customer;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version;generatedByCampaign
296;CANNOLI_STORE_01;SDGP2570;2025-09-24T21:13:18;210;YCAQWW;WSUUNO;KDSPro;WEB;;False;2497;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;32;2330;93.58;2025-09-24T21:45:18;v3.2.0;False
297;CANNOLI_STORE_01;XXXN9375;2025-03-29T20:35:34;726;RDSBSC;MUEZRN;KDSPro;WEB;;False;6526;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;55;4267;48.63;2025-03-29T21:30:34;v1.4.3;True
298;CANNOLI_STORE_01;ZAJP8446;2024-04-06T17:29:27;885;ERDWML;JXDWVA;DirectOrder;POS;;True;4871;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;31;2213;67.28;2024-04-06T18:00:27;v3.0.9;False
299;CANNOLI_STORE_01;MYAQ2048;2024-01-20T17:58:58;30;MYYOZC;JVTMBH;DirectOrder;WEB;;True;1858;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;45;3638;70.42;2024-01-20T18:43:58;v2.1.0;False
300;CANNOLI_STORE_01;QGFA4228;2025-04-01T21:36:35;906;RKQRYX;YCWZGS;DirectOrder;APP;;False;9792;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;45;3690;83.45;2025-04-01T22:21:35;v1.0.8;False
301;CANNOLI_STORE_01;PVCH8180;2025-03-21T20:48:47;171;VGLFFA;EJGIHF;KDSPro;WEB;;False;3929;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;22;1879;81.85;2025-03-21T21:10:47;v1.9.4;True
302;CANNOLI_STORE_01;RTTB3218;2025-09-18T10:28:16;548;BFBLEN;TIYONQ;KDSPro;WEB;;False;3538;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;18;1782;74.1;2025-09-18T10:46:16;v3.1.1;False
303;CANNOLI_STORE_01;GPME8107;2024-09-11T13:50:11;401;UGEMAM;NGGSKE;KDSPro;POS;;False;1363;False;SCHEDULED;INDOOR;PDV;2024-09-13T12:50:11;CONCLUDED;20;2094;97.3;2024-09-11T14:10:11;v2.1.6;False
304;CANNOLI_STORE_01;XCAX2904;2025-01-20T13:27:10;561;ZGTRYT;ZAUZDV;DirectOrder;POS;;True;7390;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;20;1556;67.28;2025-01-20T13:47:10;v2.4.7;False
305;CANNOLI_STORE_01;QLSZ4503;2025-01-29T13:06:04;170;RZOVEE;BEBVVV;KDSPro;WEB;;False;2765;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;23;2342;42.13;2025-01-29T13:29:04;v3.6.5;False
306;CANNOLI_STORE_01;XKDF1078;2024-07-11T12:08:52;1064;LAXBVZ;XMIJZJ;KDSPro;APP;;False;3844;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;35;2665;80.98;2024-07-11T12:43:52;v3.9.1;False
307;CANNOLI_STORE_01;TLTQ0244;2025-10-28T22:51:43;1117;SJTFKA;WEDAPI;KDSPro;WEB;;True;6793;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;28;2254;87.69;2025-10-28T23:19:43;v2.0.4;False
308;CANNOLI_STORE_01;ZQZZ1684;2024-05-28T19:57:35;420;LQBGIM;NWVJCK;KDSPro;POS;;True;7488;True;SCHEDULED;DELIVERY;WHATSAPP;2024-05-29T03:57:35;CONCLUDED;59;4256;78.16;2024-05-28T20:56:35;v2.9.7;False
309;CANNOLI_STORE_01;KUMR7170;2024-09-23T10:58:44;267;VBJQWS;HGSJMA;DirectOrder;WEB;Assumenda facilis amet illum delectus sed necessitatibus ipsam.;False;8373;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;44;3218;41.38;2024-09-23T11:42:44;v2.0.1;False
310;CANNOLI_STORE_01;WAET0321;2024-03-08T17:41:08;383;NITHFA;ZRSCYI;DirectOrder;WEB;;True;3467;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;19;1935;42.17;2024-03-08T18:00:08;v2.8.2;False
311;CANNOLI_STORE_01;LTWP0508;2024-07-24T21:39:55;88;OHCWHE;VYORKD;KDSPro;WEB;;True;4436;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;28;2869;71.08;2024-07-24T22:07:55;v3.4.8;False
312;CANNOLI_STORE_01;GGRW7504;2025-10-01T11:40:24;398;YKTFHE;NWHIRY;KDSPro;WEB;;True;6115;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;40;2802;47.79;2025-10-01T12:20:24;v2.2.1;False
313;CANNOLI_STORE_01;TPFA4630;2025-11-24T14:55:00;1495;PJBJPS;BLQVLN;DirectOrder;POS;Exercitationem rerum consectetur corrupti.;True;4975;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;47;3417;44.12;2025-11-24T15:42:00;v3.4.2;False
314;CANNOLI_STORE_01;BJJO3372;2025-01-26T21:43:31;1227;VJYVFX;TQENHG;KDSPro;APP;;False;3320;False;SCHEDULED;DELIVERY;IFOOD;2025-01-27T02:43:31;CONCLUDED;19;1596;72.29;2025-01-26T22:02:31;v3.0.0;False
315;CANNOLI_STORE_01;UWFJ2159;2025-08-08T23:12:28;789;CATOVW;IWJWSR;KDSPro;POS;;True;6123;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;48;3935;48.12;2025-08-09T00:00:28;v2.0.7;False
316;CANNOLI_STORE_01;JJRE8004;2025-09-15T23:09:40;949;FRGAVL;RSZVTM;DirectOrder;WEB;;True;2058;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;53;3528;81.73;2025-09-16T00:02:40;v3.9.2;False
317;CANNOLI_STORE_01;KDRS9327;2025-07-23T13:02:41;788;GQDDCJ;FADYOA;DirectOrder;WEB;;True;4444;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;60;4455;100.67;2025-07-23T14:02:41;v2.5.7;False
318;CANNOLI_STORE_01;SQLQ7877;2024-03-04T13:41:54;1089;DVCPBM;KJLQZD;KDSPro;WEB;;True;7469;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;15;1735;70.52;2024-03-04T13:56:54;v2.5.9;False
319;CANNOLI_STORE_01;CPRC7749;2025-09-05T21:55:42;1359;QYJGEM;JGQTYA;KDSPro;WEB;;False;7173;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;53;4027;49.09;2025-09-05T22:48:42;v1.1.1;False
320;CANNOLI_STORE_01;FIMN9616;2024-06-12T20:22:00;1173;HWLWEH;OOMNZB;DirectOrder;APP;;True;6514;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;46;3755;95.44;2024-06-12T21:08:00;v1.6.0;False
321;CANNOLI_STORE_01;QUSF4334;2024-04-21T16:21:16;255;ELOKQF;NTGTAP;DirectOrder;POS;Tenetur saepe provident tenetur molestiae odio.;False;2919;True;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;60;4574;62.5;2024-04-21T17:21:16;v1.4.7;False
322;CANNOLI_STORE_01;NPLH4420;2025-09-29T10:45:17;271;VLHMYQ;JPACFG;DirectOrder;POS;;True;5160;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;23;1837;22.63;2025-09-29T11:08:17;v1.1.9;False
323;CANNOLI_STORE_01;XJDJ1291;2024-08-01T19:25:27;1495;DDFOJR;FFFEBE;DirectOrder;APP;;True;2107;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;30;2646;38.07;2024-08-01T19:55:27;v2.5.7;False
324;CANNOLI_STORE_01;DTBU2063;2024-02-11T13:25:24;596;DRRWJB;NCEQTT;DirectOrder;WEB;;False;8915;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;52;3886;40.49;2024-02-11T14:17:24;v3.4.2;False
325;CANNOLI_STORE_01;IOGK9839;2025-11-05T12:38:56;141;QQABKO;QHEZBQ;KDSPro;WEB;;True;7024;True;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;55;3672;91.13;2025-11-05T13:33:56;v2.1.7;False
326;CANNOLI_STORE_01;KDOA4786;2024-11-30T21:49:15;1104;RCYJQH;FLEKLY;DirectOrder;WEB;;False;9759;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;15;1638;74.43;2024-11-30T22:04:15;v2.1.9;False
327;CANNOLI_STORE_01;RBUK5610;2024-02-28T20:42:13;734;SWHLIA;SQZHTP;DirectOrder;APP;;False;4572;False;SCHEDULED;DELIVERY;IFOOD;2024-02-29T02:42:13;CANCELED;36;2727;69.28;2024-02-28T21:18:13;v1.6.7;False
328;CANNOLI_STORE_01;ICGD4021;2025-06-20T15:19:33;66;ZTKEPS;VKGHKY;DirectOrder;APP;;True;2002;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;30;2392;38.02;2025-06-20T15:49:33;v2.8.0;False
329;CANNOLI_STORE_01;MYVF7677;2024-11-21T20:55:27;1405;VDPHFM;QXFLSH;KDSPro;APP;;False;1741;False;SCHEDULED;DELIVERY;99FOOD;2024-11-23T14:55:27;CONCLUDED;24;1808;77.18;2024-11-21T21:19:27;v1.0.6;False
330;CANNOLI_STORE_01;KPPN7192;2024-07-28T21:55:08;188;BURZTB;DDLMMF;KDSPro;APP;;False;4415;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;48;3945;65.81;2024-07-28T22:43:08;v1.9.4;False
331;CANNOLI_STORE_01;XJBK9130;2024-10-09T20:19:42;61;MCAOSU;OSUSZS;DirectOrder;POS;;True;1321;True;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;44;3674;96.05;2024-10-09T21:03:42;v3.5.7;False
332;CANNOLI_STORE_01;FVCL4041;2025-10-17T11:13:47;187;HHPVWS;LWDJJD;DirectOrder;POS;;False;3171;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;35;2641;81.46;2025-10-17T11:48:47;v3.8.1;False
333;CANNOLI_STORE_01;SACG7265;2024-09-11T23:35:23;90;JKYVUR;UEOZCE;DirectOrder;WEB;;False;2948;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;34;3239;99.52;2024-09-12T00:09:23;v2.8.8;False
334;CANNOLI_STORE_01;YOLH5446;2025-08-10T20:22:54;645;FHSXEE;EKAEJV;DirectOrder;POS;;True;3085;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;16;1366;72.26;2025-08-10T20:38:54;v2.9.8;False
335;CANNOLI_STORE_01;GDQG3859;2025-11-16T11:41:44;1439;XWOYLO;ABHYPI;KDSPro;WEB;;True;9156;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;59;4662;59.9;2025-11-16T12:40:44;v1.4.8;False
336;CANNOLI_STORE_01;WHHB8320;2025-07-01T13:13:42;1457;FXTHUW;SUUTNF;DirectOrder;POS;;True;9641;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;59;4699;71.91;2025-07-01T14:12:42;v1.9.9;False
337;CANNOLI_STORE_01;LGRH3152;2025-08-24T12:31:28;952;OGPAHC;GYWCBT;DirectOrder;POS;;True;9701;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;41;3446;83.44;2025-08-24T13:12:28;v3.7.8;False
338;CANNOLI_STORE_01;ASVC0037;2025-06-25T13:02:08;316;QDEBAE;VXJVXB;KDSPro;APP;;False;2576;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;20;1618;68.54;2025-06-25T13:22:08;v1.9.0;False
339;CANNOLI_STORE_01;LVGO1675;2024-09-18T13:33:31;1098;FSVUBH;GGBIDP;DirectOrder;POS;;True;5556;True;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;53;4202;88.73;2024-09-18T14:26:31;v1.9.4;False
340;CANNOLI_STORE_01;AMXG9968;2025-09-20T11:03:47;1225;XXXKBI;JQVHCU;DirectOrder;APP;;True;4260;True;SCHEDULED;DELIVERY;IFOOD;2025-09-21T19:03:47;CONCLUDED;26;2658;84.14;2025-09-20T11:29:47;v1.2.3;False
341;CANNOLI_STORE_01;FNZL1244;2025-10-06T21:47:39;297;SXWGBM;FSXEDG;DirectOrder;WEB;Et quisquam quam doloremque aut laudantium.;True;3850;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;55;4193;87.86;2025-10-06T22:42:39;v1.5.5;False
342;CANNOLI_STORE_01;OUCF2639;2024-02-04T16:31:49;737;YZYHUJ;HCPTMA;DirectOrder;APP;Labore sequi et impedit tenetur adipisci.;False;6680;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;35;2857;79.52;2024-02-04T17:06:49;v2.7.7;False
343;CANNOLI_STORE_01;GGJX8315;2025-06-07T16:37:53;531;IISLDT;IFDESR;DirectOrder;WEB;;False;6216;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;54;3974;87.15;2025-06-07T17:31:53;v2.2.7;False
344;CANNOLI_STORE_01;GVLM8457;2025-08-03T12:09:34;1102;ESPHFL;VVHZBS;KDSPro;POS;Voluptate doloremque eos impedit commodi atque asperiores ullam.;False;7449;True;IMMEDIATE;INDOOR;PDV;;CANCELED;50;3521;69.88;2025-08-03T12:59:34;v1.1.2;False
345;CANNOLI_STORE_01;ZICP7780;2025-11-20T20:50:08;811;TRNWKD;VMOSQY;KDSPro;APP;;True;1322;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;46;3072;79.82;2025-11-20T21:36:08;v2.9.8;False
346;CANNOLI_STORE_01;TDHN3534;2025-08-12T11:34:35;18;EQUCBR;HPEWXS;KDSPro;POS;;True;4640;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;43;3454;92.17;2025-08-12T12:17:35;v3.9.0;False
347;CANNOLI_STORE_01;TBLD4488;2024-11-10T19:42:27;69;OLXIGO;WYQJII;DirectOrder;APP;;False;9482;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;53;3785;77.5;2024-11-10T20:35:27;v1.8.8;False
348;CANNOLI_STORE_01;HZMD6902;2025-06-16T10:16:13;127;TNNERF;UWLGEX;DirectOrder;APP;;True;2135;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;51;3827;69.82;2025-06-16T11:07:13;v3.2.4;False
349;CANNOLI_STORE_01;JYWL4570;2024-04-09T22:57:43;622;BUEVSY;TGWIBF;DirectOrder;APP;;True;8425;False;SCHEDULED;DELIVERY;IFOOD;2024-04-10T00:57:43;CONCLUDED;23;1784;64.39;2024-04-09T23:20:43;v2.0.8;False
350;CANNOLI_STORE_01;VFKJ7494;2025-06-17T14:06:30;273;WLPGGQ;HQGRHF;KDSPro;WEB;;False;2036;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;23;2009;91.56;2025-06-17T14:29:30;v2.5.7;False
351;CANNOLI_STORE_01;SDYE9119;2025-11-19T08:05:20;1303;OFWUZN;EDKZEL;DirectOrder;APP;;True;4924;False;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;33;2608;74.06;2025-11-19T08:38:20;v1.2.4;False
352;CANNOLI_STORE_01;SNQB5334;2024-09-02T19:18:04;739;JEIAPM;QOPJPH;DirectOrder;WEB;;False;3087;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;50;3829;88.47;2024-09-02T20:08:04;v3.3.5;False
353;CANNOLI_STORE_01;YUWY6170;2025-03-01T12:06:25;1195;KWKZFP;SAFISQ;DirectOrder;WEB;;True;4756;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;15;1880;81.17;2025-03-01T12:21:25;v2.6.1;True
354;CANNOLI_STORE_01;OIEH6996;2024-04-20T13:19:15;306;GNSYEW;VIIZPJ;DirectOrder;APP;Excepturi praesentium sit asperiores repellat quas culpa.;False;3227;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;20;1855;88.54;2024-04-20T13:39:15;v1.9.5;False
355;CANNOLI_STORE_01;AXQO7357;2024-10-16T08:14:26;656;RFTXPC;TJLRVI;DirectOrder;APP;;True;9901;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;44;3165;79.44;2024-10-16T08:58:26;v1.2.6;False
356;CANNOLI_STORE_01;JGUA2328;2025-07-02T17:31:47;1471;KMZIXI;DVWYNF;KDSPro;APP;;False;1606;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;22;2421;103.99;2025-07-02T17:53:47;v2.1.1;False
357;CANNOLI_STORE_01;FION9460;2025-11-09T20:57:19;800;ETVSOD;MYFUWT;KDSPro;APP;;True;2549;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;48;3430;48.03;2025-11-09T21:45:19;v3.5.5;False
358;CANNOLI_STORE_01;KCZG9786;2024-04-04T23:57:56;1238;OATDXY;QHBPDG;DirectOrder;POS;;True;4767;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;56;4448;44.71;2024-04-05T00:53:56;v2.1.3;False
359;CANNOLI_STORE_01;BRHO7566;2024-08-21T17:34:10;1083;CTCBOI;RHDDJW;KDSPro;POS;;False;7716;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;15;1512;66.05;2024-08-21T17:49:10;v2.8.9;False
360;CANNOLI_STORE_01;XTEP0272;2025-03-30T19:39:21;69;PJBXZY;LAHNCP;KDSPro;WEB;;True;7216;True;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;32;3047;136.33;2025-03-30T20:11:21;v2.3.7;False
361;CANNOLI_STORE_01;ESSQ5096;2024-10-17T14:28:55;461;WQIQCG;WZUZON;DirectOrder;APP;;False;9865;False;IMMEDIATE;INDOOR;PDV;;CONCLUDED;41;3656;73.44;2024-10-17T15:09:55;v1.0.9;False
362;CANNOLI_STORE_01;BSXF6352;2025-06-26T20:02:46;256;OAIRUZ;PGSEOE;KDSPro;APP;Qui deleniti natus rerum ullam dolorem consectetur debitis.;False;7166;True;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;19;2099;71.21;2025-06-26T20:21:46;v2.9.3;False
363;CANNOLI_STORE_01;YCAJ2042;2025-10-25T12:58:03;1237;ILSUMK;HYLBMV;KDSPro;APP;;False;6204;False;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;40;3555;91.92;2025-10-25T13:38:03;v2.8.2;False
364;CANNOLI_STORE_01;NJGD9591;2025-02-20T21:42:56;863;MONAXC;LPXEBM;KDSPro;POS;;False;5001;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;32;2929;40.14;2025-02-20T22:14:56;v3.4.2;False
365;CANNOLI_STORE_01;INIS1260;2025-09-17T17:23:39;1073;GFPOHM;WCTFXH;KDSPro;POS;;False;8177;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;37;2605;36.75;2025-09-17T18:00:39;v3.4.6;False
366;CANNOLI_STORE_01;RGMJ7752;2025-08-05T21:13:13;708;VRKYSA;VQFQIS;KDSPro;WEB;;False;5846;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;35;3062;38.69;2025-08-05T21:48:13;v2.0.2;False
367;CANNOLI_STORE_01;CRSQ0662;2024-08-13T14:04:52;697;WCFOTA;JNNMQN;KDSPro;APP;;False;3752;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;51;3884;53.05;2024-08-13T14:55:52;v1.0.7;False
368;CANNOLI_STORE_01;SXQR7357;2025-10-22T22:21:51;1356;DBKRYK;LLVSLI;KDSPro;POS;;True;1893;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;25;1850;95.75;2025-10-22T22:46:51;v1.0.9;False
369;CANNOLI_STORE_01;KTGH2460;2024-05-05T17:36:00;1353;NPOISI;QPIGJG;KDSPro;POS;;True;8048;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;49;3556;40.03;2024-05-05T18:25:00;v1.3.9;False
370;CANNOLI_STORE_01;FENE9638;2024-01-30T19:49:46;539;OBEIMF;WOFBJP;KDSPro;POS;Doloribus debitis a eveniet quasi vitae.;False;5877;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;41;3018;100.94;2024-01-30T20:30:46;v3.3.2;False
371;CANNOLI_STORE_01;LIYN7197;2025-09-14T19:15:28;292;XENAXE;MRYDMJ;KDSPro;POS;;False;5455;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;17;2184;53.23;2025-09-14T19:32:28;v1.7.3;False
372;CANNOLI_STORE_01;ILLT1179;2025-03-24T13:23:52;1352;PQXIYQ;VMSXTM;KDSPro;POS;;False;1472;True;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;23;1744;82.83;2025-03-24T13:46:52;v1.5.9;True
373;CANNOLI_STORE_01;WXWS7415;2024-04-10T08:55:32;672;LENBIW;VZGIYV;KDSPro;WEB;;False;5285;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;38;2867;99.13;2024-04-10T09:33:32;v3.6.8;False
374;CANNOLI_STORE_01;RZSI3470;2024-05-10T20:52:27;383;CAZGGL;BZFDXX;KDSPro;APP;;True;8393;False;SCHEDULED;DELIVERY;IFOOD;2024-05-12T14:52:27;CONCLUDED;37;3240;44.48;2024-05-10T21:29:27;v1.5.2;False
375;CANNOLI_STORE_01;NJEI2134;2025-09-08T11:23:50;725;LTANRD;AQGFUN;DirectOrder;POS;Recusandae repellendus nemo eveniet officiis nihil.;False;1825;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;54;3681;94.13;2025-09-08T12:17:50;v1.7.3;False
376;CANNOLI_STORE_01;GHXJ9939;2024-03-13T15:33:05;955;PTIMLM;DPGEUC;DirectOrder;APP;;False;4965;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;54;3582;64.25;2024-03-13T16:27:05;v2.8.3;False
377;CANNOLI_STORE_01;EGZO2630;2025-09-24T15:58:26;513;FDIUDV;FRLWYF;DirectOrder;APP;;True;3214;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;24;2163;66.92;2025-09-24T16:22:26;v1.7.6;False
378;CANNOLI_STORE_01;EVGT4420;2024-08-16T15:22:59;1439;VYYTKT;VZTNOY;DirectOrder;WEB;;True;6948;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;36;2510;106.08;2024-08-16T15:58:59;v3.0.6;False
379;CANNOLI_STORE_01;OBCO1729;2025-02-03T19:20:18;1496;AQVTZE;MWTIIQ;KDSPro;WEB;;False;6197;True;SCHEDULED;DELIVERY;IFOOD;2025-02-04T09:20:18;CONCLUDED;31;2750;128.25;2025-02-03T19:51:18;v2.6.0;False
380;CANNOLI_STORE_01;ZVYY4943;2025-01-22T11:00:04;173;LMVYHJ;TSJKQA;DirectOrder;POS;;False;3866;True;SCHEDULED;DELIVERY;WHATSAPP;2025-01-24T01:00:04;CONCLUDED;44;3287;108.9;2025-01-22T11:44:04;v2.2.4;False
381;CANNOLI_STORE_01;DWWQ9433;2025-06-30T14:57:01;684;DZOKCP;JQQERX;DirectOrder;WEB;Quasi perferendis repellendus perferendis aut.;True;9272;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;26;1875;96.35;2025-06-30T15:23:01;v2.4.5;False
382;CANNOLI_STORE_01;RPFR8803;2025-09-28T20:04:26;635;OZSMZM;WWKVVL;DirectOrder;APP;;False;7104;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;33;2400;77.58;2025-09-28T20:37:26;v2.7.0;False
383;CANNOLI_STORE_01;WVSB7437;2025-06-26T20:39:45;1406;HRTSRW;SSAULD;KDSPro;APP;;True;2574;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;29;2878;60.84;2025-06-26T21:08:45;v2.6.3;False
384;CANNOLI_STORE_01;GGNQ6073;2025-09-18T16:49:00;132;BASUSK;UGPCPB;DirectOrder;WEB;;True;8592;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;47;3275;73.35;2025-09-18T17:36:00;v1.4.5;False
385;CANNOLI_STORE_01;VMHM6212;2024-10-25T11:28:45;1317;FNOBBX;CDKEJT;KDSPro;APP;;False;6302;False;IMMEDIATE;TAKEOUT;PDV;;CONCLUDED;20;1885;83.62;2024-10-25T11:48:45;v1.5.2;False
386;CANNOLI_STORE_01;RSRA0360;2025-04-13T10:30:44;699;DKKZYQ;HPZBJO;DirectOrder;POS;;True;8688;True;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;15;1786;60.3;2025-04-13T10:45:44;v3.3.7;False
387;CANNOLI_STORE_01;SGDZ1911;2024-12-18T09:09:06;1118;LLGVXY;WODKAK;DirectOrder;WEB;;True;2747;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;47;3802;89.2;2024-12-18T09:56:06;v2.7.8;False
388;CANNOLI_STORE_01;NCDS7053;2024-12-04T13:32:16;951;QUHJYX;XSFMWH;KDSPro;WEB;;True;1802;False;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;27;1983;116.15;2024-12-04T13:59:16;v2.4.3;False
389;CANNOLI_STORE_01;RBTH0774;2025-10-04T16:11:57;578;TDCJQX;QGQUST;KDSPro;POS;Numquam earum deleniti dolores quidem ea.;True;8570;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;25;2174;88.63;2025-10-04T16:36:57;v2.1.6;False
390;CANNOLI_STORE_01;MDRO3924;2024-09-18T20:48:46;280;RMBMYI;PHPOSS;KDSPro;WEB;;False;5709;True;IMMEDIATE;DELIVERY;IFOOD;;CONCLUDED;15;2085;31.02;2024-09-18T21:03:46;v2.9.4;False
391;CANNOLI_STORE_01;LVCC6791;2025-03-15T11:47:22;400;LPMZHA;YBLLRC;DirectOrder;POS;;False;5889;True;IMMEDIATE;INDOOR;PDV;;CONCLUDED;50;4042;109.41;2025-03-15T12:37:22;v1.5.9;True
392;CANNOLI_STORE_01;GLRE1206;2024-02-05T12:03:36;635;STUOMQ;LAXKOR;KDSPro;WEB;;False;6183;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;28;2081;52.59;2024-02-05T12:31:36;v1.3.7;False
393;CANNOLI_STORE_01;XNLM4816;2025-09-13T20:28:11;710;WUUEOR;PZQARZ;DirectOrder;WEB;;True;7155;False;IMMEDIATE;DELIVERY;IFOOD;;CANCELED;53;3586;62.73;2025-09-13T21:21:11;v3.6.8;False
394;CANNOLI_STORE_01;NDGY0503;2025-07-13T11:44:54;1307;QXKTEQ;QRLYPJ;KDSPro;APP;;False;9680;True;SCHEDULED;TAKEOUT;PDV;2025-07-14T22:44:54;CONCLUDED;35;2663;24.33;2025-07-13T12:19:54;v1.1.9;False
395;CANNOLI_STORE_01;CTHO2075;2025-10-04T15:07:54;37;MTYUBC;BFKNSR;DirectOrder;WEB;;False;1824;False;SCHEDULED;DELIVERY;99FOOD;2025-10-05T04:07:54;CONCLUDED;55;4462;107.11;2025-10-04T16:02:54;v2.1.8;False
396;CANNOLI_STORE_01;HAYN7125;2025-09-13T12:34:58;1417;XMGAYT;EAPHHO;DirectOrder;POS;;False;3115;False;IMMEDIATE;DELIVERY;99FOOD;;CONCLUDED;46;3091;60.15;2025-09-13T13:20:58;v1.5.4;False
397;CANNOLI_STORE_01;XUAR9074;2025-11-08T13:24:38;405;TYITGN;SORMUC;DirectOrder;WEB;;False;6923;False;IMMEDIATE;DELIVERY;WHATSAPP;;CONCLUDED;40;3597;73.13;2025-11-08T14:04:38;v2.6.9;False
